19251964,model_constant,lowskill,disposable(family),bssample_54,26,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,27,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,28,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,29,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,30,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,31,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,32,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,33,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,34,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,35,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,36,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,37,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,38,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,39,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,40,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,41,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,42,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,43,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,44,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,45,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,46,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,47,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,48,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,49,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,50,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,51,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,52,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,53,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,54,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,55,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,56,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,57,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,58,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,59,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
19251964,model_constant,lowskill,disposable(family),bssample_54,60,0.75,0.038059,,,0.066598,0.0086578,0.11617,,,,,,,,,,,
