19251964,model_baseline,mediumskill,market,bssample_67,26,1,,,,0.13282,0.07236,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,27,1,,,,0.10043,0.068334,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,28,1,,,,0.11681,0.054699,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,29,1,,,,0.10425,0.050634,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,30,1,,,,0.099789,0.04458,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,31,1,,,,0.094428,0.037571,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,32,1,,,,0.09549,0.035853,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,33,1,,,,0.091454,0.0356,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,34,1,,,,0.089874,0.035716,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,35,1,,,,0.087737,0.030543,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,36,1,,,,0.097255,0.029723,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,37,1,,,,0.094502,0.036004,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,38,1,,,,0.096826,0.02827,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,39,1,,,,0.097767,0.030995,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,40,1,,,,0.098282,0.028852,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,41,1,,,,0.089242,0.027397,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,42,1,,,,0.090533,0.028187,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,43,1,,,,0.089188,0.029301,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,44,1,,,,0.091165,0.028154,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,45,1,,,,0.097526,0.024482,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,46,1,,,,0.097667,0.023165,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,47,1,,,,0.10125,0.024441,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,48,1,,,,0.10398,0.021756,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,49,1,,,,0.10327,0.02276,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,50,1,,,,0.1153,0.018456,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,51,1,,,,0.12239,0.015428,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,52,1,,,,0.12931,0.016023,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,53,1,,,,0.14393,0.012489,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,54,1,,,,0.15507,0.011575,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,55,1,,,,0.14556,0.0027806,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,56,1,,,,0.16916,0.0054229,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,57,1,,,,0.18764,2.4972e-06,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,58,1,,,,0.26576,1.0918e-06,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,59,1,,,,0.29765,4.8366e-06,0.25774,,,,,,,,,,,
19251964,model_baseline,mediumskill,market,bssample_67,60,1,,,,0.29765,4.8366e-06,0.25774,,,,,,,,,,,
