19251964,lowskill,disposable,sample_baseline,26,0.1229,,-0.030117,,0.17754,0.1236
19251964,lowskill,disposable,sample_baseline,27,0.11576,0.11205,-0.029904,-0.031159,0.16849,0.14921
19251964,lowskill,disposable,sample_baseline,28,0.13014,0.1289,-0.028418,-0.031735,0.16912,0.18698
19251964,lowskill,disposable,sample_baseline,29,0.11897,0.11842,-0.022611,-0.025274,0.19863,0.20764
19251964,lowskill,disposable,sample_baseline,30,0.11287,0.11278,-0.022732,-0.024866,0.18844,0.2275
19251964,lowskill,disposable,sample_baseline,31,0.11186,0.11214,-0.018829,-0.021357,0.18667,0.2444
19251964,lowskill,disposable,sample_baseline,32,0.10692,0.10752,-0.020022,-0.022304,0.18705,0.25946
19251964,lowskill,disposable,sample_baseline,33,0.10773,0.10853,-0.019959,-0.021676,0.18661,0.27091
19251964,lowskill,disposable,sample_baseline,34,0.10585,0.10673,-0.017096,-0.018956,0.18458,0.27817
19251964,lowskill,disposable,sample_baseline,35,0.10439,0.10609,-0.016432,-0.018647,0.184,0.28775
19251964,lowskill,disposable,sample_baseline,36,0.1104,0.11176,-0.01646,-0.01974,0.19025,0.30272
19251964,lowskill,disposable,sample_baseline,37,0.10906,0.11043,-0.017504,-0.019939,0.19665,0.31226
19251964,lowskill,disposable,sample_baseline,38,0.10996,0.11152,-0.017061,-0.019499,0.19493,0.31906
19251964,lowskill,disposable,sample_baseline,39,0.10794,0.10926,-0.017313,-0.019185,0.19591,0.32209
19251964,lowskill,disposable,sample_baseline,40,0.10722,0.10897,-0.017597,-0.019459,0.19262,0.324
19251964,lowskill,disposable,sample_baseline,41,0.10608,0.10845,-0.016691,-0.018503,0.19135,0.32415
19251964,lowskill,disposable,sample_baseline,42,0.10385,0.10615,-0.015707,-0.017191,0.19039,0.32335
19251964,lowskill,disposable,sample_baseline,43,0.1036,0.10604,-0.016867,-0.01867,0.18755,0.32527
19251964,lowskill,disposable,sample_baseline,44,0.10801,0.1102,-0.017523,-0.019593,0.19268,0.32895
19251964,lowskill,disposable,sample_baseline,45,0.11,0.11227,-0.016179,-0.018453,0.19575,0.33209
19251964,lowskill,disposable,sample_baseline,46,0.10995,0.11247,-0.015756,-0.018149,0.19693,0.33664
19251964,lowskill,disposable,sample_baseline,47,0.11005,0.11258,-0.01553,-0.017939,0.20123,0.34155
19251964,lowskill,disposable,sample_baseline,48,0.11362,0.11623,-0.013668,-0.016994,0.20027,0.34968
19251964,lowskill,disposable,sample_baseline,49,0.1136,0.1163,-0.014775,-0.017905,0.20449,0.35878
19251964,lowskill,disposable,sample_baseline,50,0.11197,0.11479,-0.014162,-0.016898,0.20272,0.36316
19251964,lowskill,disposable,sample_baseline,51,0.11626,0.11979,-0.01346,-0.016583,0.19738,0.37231
19251964,lowskill,disposable,sample_baseline,52,0.12157,0.12484,-0.013832,-0.017418,0.20397,0.38631
19251964,lowskill,disposable,sample_baseline,53,0.12259,0.1258,-0.015384,-0.018909,0.20976,0.39786
19251964,lowskill,disposable,sample_baseline,54,0.12054,0.12487,-0.013605,-0.017147,0.2079,0.40231
19251964,lowskill,disposable,sample_baseline,55,0.12913,0.133,-0.014631,-0.018999,0.2064,0.41532
19251964,lowskill,disposable,sample_baseline,56,0.13727,0.14089,-0.016852,-0.020931,0.2159,0.43181
19251964,lowskill,disposable,sample_baseline,57,0.14374,0.14796,-0.015872,-0.019149,0.21942,0.44837
19251964,lowskill,disposable,sample_baseline,58,0.15648,0.1612,-0.018069,-0.020581,0.22633,0.47761
19251964,lowskill,disposable,sample_baseline,59,0.16157,0.17292,-0.015757,-0.026373,0.24144,0.51258
